id,LibraryLayout,Platform,Run,asm_stats_contig_n50,asm_stats_length_bp,asm_stats_n_contig,attribute_package,bioproject_acc,bioproject_title,bioproject_center,biosample_acc,clustered,collected_by,collection_date,epi_type,geo_loc_name,isolation_source,kmer_group,kmer_group_acc,major_contributor,new,sample_name,scientific_name,sort_order,taxid,species_taxid,sra_center,sra_release_date,strain,target_acc,target_creation_date,taxgroup_name,taxgroup_name_short,number_drugs_resistant,number_drugs_intermediate,number_drugs_susceptible,number_drugs_tested,number_amr_genes,AMR_genotypes,property,status,_version_,asm_acc,asm_display_name,asm_level,assembly_method,complete_fl,fullasm_id,host,serotype,wgs_acc_prefix,wgs_master_acc,host_disease,lat_lon,serovar,HHS_region,AST_phenotypes,PFGE_PrimaryEnzyme_pattern,PFGE_SecondaryEnzyme_pattern,isolate_name_alias,erd_group,erd_group_acc,mindiff,minsame,parent_group,cluster_size,tree_node_ids
PDG000000004.826_PDT000086222.1,PAIRED,ILLUMINA,SRR2562695,138617,5183297,144,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03782143,1,,2013-11,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE000753,Escherichia coli,1,562,562,EDLB-CDC,2015-10-06T04:00:00Z,PNUSAE000753,PDT000086222.1,2015-10-06T23:17:22Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O103:Pending,4,,,,,PDS000003585.15,PDS000003585,38,41,PDS000003585.15,18,"1, 2, 3, 4, 5, 14"
PDG000000004.826_PDT000088590.1,PAIRED,ILLUMINA,SRR2775029,193460,5243342,121,Pathogen: environmental/food/other,PRJNA268206,GenomeTrakr Project: USDA - Food Safety and Inspection Service,FDA Center for Food Safety and Applied Nutrition,SAMN04208140,1,USDA-FSIS,2015,environmental/other,USA:NJ,Animal-Calf-Formula-fed Veal,PDG000000004.826,PDG000000004,1,0,FSIS1504494,Escherichia coli,1,562,562,USDA-FSIS,2015-10-23T17:25:32Z,FSIS1504494,PDT000088590.1,2015-10-23T18:18:24Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,O103,,,EXWX01.1350,EXWA26.2249,,PDS000003585.15,PDS000003585,47,43,PDS000003585.15,18,"1, 2, 3, 20"
PDG000000004.826_PDT000096873.1,PAIRED,ILLUMINA,SRR2982240,181855,5316075,98,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN04235811,1,,2015-09,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE001627,Escherichia coli,1,562,562,EDLB-CDC,2015-12-08T05:00:00Z,PNUSAE001627,PDT000096873.1,2015-12-08T21:21:53Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O103:Pending,2,,,,,PDS000003585.15,PDS000003585,29,35,PDS000003585.15,18,"1, 2, 3, 4, 5, 10"
PDG000000004.826_PDT000097030.1,PAIRED,ILLUMINA,SRR2986295,201674,5305991,109,Pathogen: environmental/food/other,PRJNA268206,GenomeTrakr Project: USDA - Food Safety and Inspection Service,FDA Center for Food Safety and Applied Nutrition,SAMN04330108,1,USDA-FSIS,2015,environmental/other,USA:NJ,Animal-Calf-Formula-fed Veal,PDG000000004.826,PDG000000004,1,0,FSIS1505058,Escherichia coli,1,562,562,USDA-FSIS,2015-12-10T23:32:04Z,FSIS1505058,PDT000097030.1,2015-12-11T00:20:41Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,2,"blaEC, tet(C)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,O103,,,EXWX01.0084,EXWA26.0084,,PDS000003585.15,PDS000003585,34,31,PDS000003585.15,18,"1, 2, 3, 4, 19"
PDG000000004.826_PDT000095245.1,PAIRED,ILLUMINA,SRR2960801,160551,5065834,185,Pathogen: environmental/food/other,PRJNA230969,GenomeTrakr Project: US Food and Drug Administration,FDA/CFSAN,SAMN04273137,1,FDA,8/21/11,environmental/other,USA:CA,Spinach,PDG000000004.826,PDG000000004,1,0,,Escherichia coli,1,562,562,CFSAN,2015-11-25T16:21:37Z,CFSAN041111,PDT000095245.1,2015-11-25T17:20:27Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,5,"aph(3'')-Ib, aph(6)-Id, blaEC, sul2, tet(B)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,PDS000006391.8,PDS000006391,59,4,PDS000006391.8,18,"25, 26"
PDG000000004.826_PDT000069929.1,PAIRED,ILLUMINA,SRR2102958,739612,5799718,45,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03850829,1,CDC,,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE000952,Escherichia coli,1,562,562,EDLB-CDC,2015-07-15T08:33:15Z,PNUSAE000952,PDT000069929.1,2015-07-15T09:14:22Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O26:H11,3,,,,,PDS000003657.17,PDS000003657,22,9,PDS000003657.17,18,"1, 10, 11, 13"
PDG000000004.826_PDT000101061.1,PAIRED,ILLUMINA,SRR3068697,760894,5789397,36,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN04335029,1,CDC,2015-11,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE001860,Escherichia coli,1,562,562,EDLB-CDC,2015-12-31T05:00:00Z,PNUSAE001860,PDT000101061.1,2015-12-31T17:21:20Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,Pending:Undetermined,5,,,,,PDS000003657.17,PDS000003657,20,1,PDS000003657.17,18,"1, 10, 14, 16, 18, 21"
PDG000000004.826_PDT000040730.1,PAIRED,ILLUMINA,SRR1610035,137740,5238224,208,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03098224,1,CDC,2014-06,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,2014C-4051,Escherichia coli,1,562,562,EDLB-CDC,2014-10-11T16:40:11Z,2014C-4051,PDT000040730.1,2014-10-14T23:06:27Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O145:NM,4,,,,,PDS000003189.5,PDS000003189,,1,PDS000003189.5,18,10
PDG000000004.826_PDT000040731.1,PAIRED,ILLUMINA,SRR1610036,141761,5238057,205,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03098222,1,CDC,2014-06,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,2014C-4055,Escherichia coli,1,562,562,EDLB-CDC,2014-10-11T16:40:11Z,2014C-4055,PDT000040731.1,2014-10-14T23:06:27Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O145:NM,2,,,,,PDS000003189.5,PDS000003189,,0,PDS000003189.5,18,15
PDG000000004.826_PDT000040732.1,PAIRED,ILLUMINA,SRR1610037,141902,5239393,203,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03098223,1,CDC,2014-06,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,2014C-4056,Escherichia coli,1,562,562,EDLB-CDC,2014-10-11T16:41:10Z,2014C-4056,PDT000040732.1,2014-10-14T23:06:27Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O145:Pending,2,,,,,PDS000003189.5,PDS000003189,,1,PDS000003189.5,18,14
PDG000000004.826_PDT000046581.1,PAIRED,ILLUMINA,SRR1738016,143748,5242013,216,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03272690,1,,2014-12,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE000159,Escherichia coli,1,562,562,EDLB-CDC,2015-01-02T21:04:12Z,PNUSAE000159,PDT000046581.1,2015-01-02T22:06:46Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O145:NM,5,,,,,PDS000003189.5,PDS000003189,,0,PDS000003189.5,18,16
PDG000000004.826_PDT000047177.1,PAIRED,ILLUMINA,SRR1750629,135829,5242981,213,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03277085,1,CDC,2014-10,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE000046,Escherichia coli,1,562,562,EDLB-CDC,2015-01-09T22:18:13Z,PNUSAE000046,PDT000047177.1,2015-01-09T23:07:05Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O145:NM,5,,,,,PDS000003189.5,PDS000003189,,0,PDS000003189.5,18,17
PDG000000004.826_PDT000049341.1,PAIRED,ILLUMINA,SRR1793818,186825,5236407,176,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03332160,1,CDC,2015-01,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE000230,Escherichia coli,1,562,562,EDLB-CDC,2015-02-09T17:32:12Z,PNUSAE000230,PDT000049341.1,2015-02-09T18:09:24Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O145:NM,5,,,,,PDS000003189.5,PDS000003189,,1,PDS000003189.5,18,9
PDG000000004.826_PDT000049885.1,PAIRED,ILLUMINA,SRR1811832,143748,5232299,178,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03351335,1,,2015-02,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE000285,Escherichia coli,1,562,562,EDLB-CDC,2015-02-20T16:24:13Z,PNUSAE000285,PDT000049885.1,2015-02-20T17:08:11Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O145:NM,5,,,,,PDS000003189.5,PDS000003189,,0,PDS000003189.5,18,18
PDG000000004.826_PDT000066851.1,PAIRED,ILLUMINA,SRR2056061,143745,5263915,136,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03290650,1,,2014-10,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE000219,Escherichia coli,1,562,562,EDLB-CDC,2015-06-08T15:26:08Z,PNUSAE000219,PDT000066851.1,2015-06-08T16:14:40Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O145:NM,5,,,,,PDS000003189.5,PDS000003189,,1,PDS000003189.5,18,12
PDG000000004.826_PDT000069886.1,PAIRED,ILLUMINA,SRR2102926,192735,5264173,139,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03792122,1,,2014-06,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE000707,Escherichia coli,1,562,562,EDLB-CDC,2015-07-15T07:37:15Z,PNUSAE000707,PDT000069886.1,2015-07-15T08:14:51Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O145:NM,4,,,,,PDS000003189.5,PDS000003189,,0,PDS000003189.5,18,20
PDG000000004.826_PDT000083216.1,PAIRED,ILLUMINA,SRR2415890,172343,5233237,122,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN04028175,1,,2015-07,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE001283,Escherichia coli,1,562,562,EDLB-CDC,2015-09-15T04:00:00Z,PNUSAE001283,PDT000083216.1,2015-09-16T00:10:14Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O145:Pending,2,,,,,PDS000003189.5,PDS000003189,,17,PDS000003189.5,18,"1, 8"
PDG000000004.826_PDT000084954.1,PAIRED,ILLUMINA,SRR2535171,140009,5327962,156,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03976060,1,CDC,2014-09,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE000097,Escherichia coli,1,562,562,EDLB-CDC,2015-09-29T04:00:00Z,PNUSAE000097,PDT000084954.1,2015-09-29T20:10:23Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O145:Undetermined,5,,,,,PDS000003189.5,PDS000003189,,1,PDS000003189.5,18,13
PDG000000004.826_PDT000085603.1,PAIRED,ILLUMINA,SRR2550032,195467,5261253,126,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN04117135,1,CDC,2015-08,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE001434,Escherichia coli,1,562,562,EDLB-CDC,2015-10-02T04:00:00Z,PNUSAE001434,PDT000085603.1,2015-10-02T17:10:14Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O145:HNT,5,,,,,PDS000003189.5,PDS000003189,,0,PDS000003189.5,18,21
PDG000000004.826_PDT000086217.1,PAIRED,ILLUMINA,SRR2562690,196545,5261198,135,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03784894,1,,2014-06,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE000746,Escherichia coli,1,562,562,EDLB-CDC,2015-10-06T04:00:00Z,PNUSAE000746,PDT000086217.1,2015-10-06T23:17:22Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O145:NM,4,,,,,PDS000003189.5,PDS000003189,,0,PDS000003189.5,18,19
PDG000000004.826_PDT000030555.1,,,,299922,5076195,33,Generic,PRJNA234161,Carbapenem,Broad Institute,SAMN02581294,1,,2013,clinical,USA: Boston,URINE,PDG000000004.826,PDG000000004,0,0,Escherichia coli BIDMC 73,Escherichia coli BIDMC 73,1,1438677,562,,,BIDMC 73,PDT000030555.1,2014-05-19T21:30:57Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,10,6,"aph(3'')-Ib, aph(6)-Id, blaEC-5, dfrA17, mph(A), tet(B)","has AMR genotypes, has AST phenotypes",current,1.58369E+18,GCA_000692555.1,Esch_coli_BIDMC_73_V1,Scaffold,allpaths v. R48559,1,1071398,Homo sapiens,,JMVF,JMVF00000000.1,,,,,"ampicillin=ND, cefazolin=ND, cefepime=ND, ceftriaxone=ND, ciprofloxacin=ND, gentamicin=ND, meropenem=ND, piperacillin-tazobactam=ND, tobramycin=ND, trimethoprim-sulfamethoxazole=ND",,,,PDS000002966.12,PDS000002966,45,44,PDS000002966.12,15,22
PDG000000004.826_PDT000042526.1,,,,143130,5096042,122,Pathogen: clinical or host-associated,PRJNA248737,Escherichia coli Genome sequencing and assembly,University of Washington,SAMN02802083,1,University of Washington,2012,clinical,USA: WA,patient with urinary tract infection,PDG000000004.826,PDG000000004,0,0,upec-257,Escherichia coli,1,562,562,,,upec-257,PDT000042526.1,2014-11-13T19:26:35Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,7,"aph(3'')-Ib, aph(6)-Id, blaEC-5, blaTEM-1, dfrA17, mph(A), tet(B)",has AMR genotypes,current,1.58369E+18,GCA_000778015.1,ASM77801v1,Scaffold,ABYSS v. 1.3.5,1,1377448,Homo sapiens,,JSJK,JSJK00000000.1,urinary tract infection,,,,,,,,PDS000002966.12,PDS000002966,39,28,PDS000002966.12,15,"1, 5, 6"
PDG000000004.826_PDT000069651.1,,,,88838,5006958,227,Pathogen: clinical or host-associated,PRJNA267549,Bacterial isolates from intensive care units,University of Washington,SAMN03197754,1,UW clinical laboratory,,clinical,USA: WA,,PDG000000004.826,PDG000000004,0,0,555_ECOL,Escherichia coli,1,562,562,,,555_ECOL,PDT000069651.1,2015-07-10T20:33:37Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,5,"aph(3'')-Ib, aph(6)-Id, blaEC-5, blaTEM-1, mph(A)",has AMR genotypes,current,1.58369E+18,GCA_001057225.1,ASM105722v1,Scaffold,ABYSS v. 1.3.5,1,1869628,Homo sapiens,,JVCI,JVCI00000000.1,,,,,,,,,PDS000002966.12,PDS000002966,35,28,PDS000002966.12,15,"1, 5, 7"
PDG000000004.826_PDT000025294.2,,,,117520,4888456,153,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN02353067,1,CDC,,clinical,USA,,PDG000000004.826,PDG000000004,1,0,98-3133,Escherichia coli O157:H16 str. 98-3133,1,1446608,562,,,98-3133,PDT000025294.2,2015-10-29T21:20:51Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,GCA_000618005.2,Ec98-3133,Scaffold,CLC Genomics Workbench v. 6.5.Jan-2013,1,2553088,,,JHJY,JHJY00000000.1,,,O157:H16,,,,,,PDS000011479.2,PDS000011479,39,5,PDS000011479.2,16,"1, 2, 12, 13"
PDG000000004.826_PDT000063319.1,PAIRED,ILLUMINA,SRR1999975,176304,4987661,112,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03569562,1,,,clinical,USA,,PDG000000004.826,PDG000000004,1,0,,Escherichia coli,1,562,562,EDLB-CDC,2015-04-30T19:21:14Z,2010C-3259C2,PDT000063319.1,2015-04-30T20:15:29Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,PDS000011479.2,PDS000011479,44,40,PDS000011479.2,16,22
PDG000000004.826_PDT000041852.1,PAIRED,ILLUMINA,SRR1640154,153654,5311242,162,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03160506,1,CDC,2014-10,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE000035,Escherichia coli,1,562,562,EDLB-CDC,2014-11-04T19:43:13Z,PNUSAE000035,PDT000041852.1,2014-11-04T20:07:12Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O103:Pending,10,,,,,PDS000000812.13,PDS000000812,,26,PDS000000812.13,15,"22, 23, 25"
PDG000000004.826_PDT000046384.1,PAIRED,ILLUMINA,SRR1732282,193595,5387417,165,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03265985,1,CDC,2014-10,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE000076,Escherichia coli,1,562,562,EDLB-CDC,2014-12-22T21:03:13Z,PNUSAE000076,PDT000046384.1,2014-12-22T22:06:56Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O103:Pending,10,,,,,PDS000000812.13,PDS000000812,,12,PDS000000812.13,15,"1, 11, 19, 21"
PDG000000004.826_PDT000052115.1,PAIRED,ILLUMINA,SRR1944447,136131,5530819,185,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03436234,1,CDC,2014-07,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE000386,Escherichia coli,1,562,562,EDLB-CDC,2015-03-27T17:39:44Z,PNUSAE000386,PDT000052115.1,2015-03-27T18:09:15Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O103:Pending,10,,,,,PDS000000812.13,PDS000000812,,14,PDS000000812.13,15,"1, 2, 3, 4, 6"
PDG000000004.826_PDT000098338.1,PAIRED,ILLUMINA,SRR3033411,137673,5628811,163,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN04330141,1,,2015-11,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE001805,Escherichia coli,1,562,562,EDLB-CDC,2015-12-18T05:00:00Z,PNUSAE001805,PDT000098338.1,2015-12-19T00:21:36Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,13,"aadA22, aadA5, aph(3'')-Ib, aph(3')-Ia, aph(6)-Id, blaCMY-2, blaEC, dfrA17, floR, qnrB19, sul2, tet(A), tet(M)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O103:Undetermined,5,,,,,PDS000000812.13,PDS000000812,,1,PDS000000812.13,15,"1, 11, 12, 13, 14, 16"
PDG000000004.826_PDT000066871.1,PAIRED,ILLUMINA,SRR2056397,493546,5419745,37,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03610071,1,CDC,2015-04,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE000564,Escherichia coli,1,562,562,EDLB-CDC,2015-06-08T19:29:06Z,PNUSAE000564,PDT000066871.1,2015-06-08T21:16:01Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O121:H19,5,,,,,PDS000003443.11,PDS000003443,,10,PDS000003443.11,15,"1, 2, 8"
PDG000000004.826_PDT000081891.1,PAIRED,ILLUMINA,SRR2177962,116198,5504649,160,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03981630,1,CDC,2015-07,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE001202,Escherichia coli,1,562,562,EDLB-CDC,2015-08-21T04:00:00Z,PNUSAE001202,PDT000081891.1,2015-08-21T21:10:00Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli Orough:H19,5,,,,,PDS000003443.11,PDS000003443,,24,PDS000003443.11,15,"1, 10, 11, 15"
PDG000000004.826_PDT000083269.1,PAIRED,ILLUMINA,SRR2417052,421577,5413559,43,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN04010055,1,CDC,2015-07,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUASE001208,Escherichia coli,1,562,562,EDLB-CDC,2015-09-15T04:00:00Z,PNUASE001208,PDT000083269.1,2015-09-16T04:10:42Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O121:H19,5,,,,,PDS000003443.11,PDS000003443,,11,PDS000003443.11,15,"1, 10, 11, 12, 14"
PDG000000004.826_PDT000084137.1,PAIRED,ILLUMINA,SRR2481253,226250,5403064,82,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03846976,1,CDC,,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE000903,Escherichia coli,1,562,562,EDLB-CDC,2015-09-22T16:04:10Z,PNUSAE000903,PDT000084137.1,2015-09-23T06:12:23Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O121:H19,3,,,,,PDS000003443.11,PDS000003443,,10,PDS000003443.11,15,"1, 2, 9"
PDG000000004.826_PDT000101057.1,PAIRED,ILLUMINA,SRR3068693,126583,5409500,104,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN04351182,1,CDC,2015-11,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE001857,Escherichia coli,1,562,562,EDLB-CDC,2015-12-31T05:00:00Z,PNUSAE001857,PDT000101057.1,2015-12-31T17:21:20Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O121:H19,5,,,,,PDS000003443.11,PDS000003443,,4,PDS000003443.11,15,"1, 2, 3, 7"
PDG000000004.826_PDT000050518.1,PAIRED,ILLUMINA,SRR1823716,527468,5030597,100,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03378123,1,CDC,2015-01,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE000322,Shigella sonnei,1,624,624,EDLB-CDC,2015-03-03T14:51:16Z,PNUSAE000322,PDT000050518.1,2015-03-04T18:08:59Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,4,"aadA1, blaEC, dfrA1, sat1",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,Shigella sonnei (Subgroup D),3,,,,,PDS000001011.9,PDS000001011,,8,PDS000001011.9,15,"1, 2, 3, 14"
PDG000000004.826_PDT000050536.1,PAIRED,ILLUMINA,SRR1823717,495775,5035801,90,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03378124,1,CDC,2015-01,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE000323,Shigella sonnei,1,624,624,EDLB-CDC,2015-03-04T22:03:01Z,PNUSAE000323,PDT000050536.1,2015-03-04T23:08:22Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,4,"aadA1, blaEC, dfrA1, sat1",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,Shigella sonnei (Subgroup D),3,,,,,PDS000001011.9,PDS000001011,,8,PDS000001011.9,15,"1, 2, 15, 17"
